"","review_count","stars","attributes.RestaurantsAttire","attributes.RestaurantsTakeOut","attributes.BusinessAcceptsCreditCards","attributes.NoiseLevel","attributes.GoodForKids","attributes.RestaurantsReservations","attributes.RestaurantsGoodForGroups","attributes.RestaurantsPriceRange2","attributes.HasTV","attributes.BikeParking","attributes.RestaurantsDelivery","attributes.OutdoorSeating","attributes.Caters","attributes.WiFi","city","attributes.BusinessParking.garage","attributes.BusinessParking.street","attributes.BusinessParking.validated","attributes.BusinessParking.lot","attributes.BusinessParking.valet","attributes.GoodForMeal.dessert","attributes.GoodForMeal.latenight","attributes.GoodForMeal.lunch","attributes.GoodForMeal.dinner","attributes.GoodForMeal.brunch","attributes.GoodForMeal.breakfast","attributes.Ambience.touristy","attributes.Ambience.hipster","attributes.Ambience.romantic","attributes.Ambience.divey","attributes.Ambience.intimate","attributes.Ambience.trendy","attributes.Ambience.upscale","attributes.Ambience.classy","attributes.Ambience.casual","Mon","Tue","Wed","Thu","Fri","Sat","Sun","Pos_Rev_rate","id"
"396",11,4.5,"casual","False","True","average","False","False","True","2","False","True","False","True","False","free","Madison","False","True","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","True","False",24,19,19,19,19.5,18.5,18,1,"nOThVrdk5atLvIEC54pBOQ"
"397",47,3,"casual","True","True","average","True","True","True","2","True","True","True","False","False","free","Madison","False","False","False","True","False","True","False","True","False","False","False","False","False","False","False","False","False","False","False","True",11,11,11,11,12,12,11,0.617021276595745,"yxj0P4O-ydn2KTzOut86QA"
"398",788,4,"casual","True","True","average","True","True","True","2","True","True","True","True","False","free","Madison","True","True","False","False","False","False","False","True","True","False","False","False","False","False","False","False","False","False","True","True",15,15,15,15,15.5,15.5,16,0.842639593908629,"EgtyW19V-64c6PmRuvzSEA"
"399",12,3,"casual","True","True","average","True","True","True","2","True","True","False","True","False","free","Madison","False","False","False","False","False","False","False","False","True","False","False","False","False","False","False","False","False","False","False","False",18,18,18,18,18,17,17,0.666666666666667,"w3P6aEmJO22DieP1lDD63g"
"400",54,3,"casual","True","True","average","False","False","True","2","True","True","True","True","True","free","Middleton","False","False","False","True","False","False","False","False","False","False","True","False","False","False","False","False","False","False","False","True",16,16,16,16,20.5,18.5,18,0.740740740740741,"9e9AW5qdxhWNrK2uhNCkAQ"
"401",26,3.5,"casual","True","True","average","False","False","True","1","True","True","False","True","False","free","Middleton","False","False","False","True","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","True",19,19,19,19,19,19,19,0.807692307692308,"HaezrlAFPdhQlV2VCUnz7g"
"402",16,3.5,"casual","True","False","average","True","False","True","1","True","True","False","False","False","free","Madison","False","None","False","True","False","False","False","False","True","False","False","False","False","False","None","False","False","False","None","True",13,13,13,13,13,13,13,0.8125,"k29-vr079dNxq7mR4Wco3Q"
"403",258,4.5,"dressy","False","True","quiet","False","True","True","4","False","True","False","False","False","no","Madison","False","True","False","False","False","None","False","False","True","False","False","False","False","False","False","False","False","True","True","False",13.7625524769102,3.5,3.5,3.5,4.5,5,11.3210930442638,0.910852713178295,"ubEa6XiMt6gOJ9xsUkbpEw"
"404",6,3.5,"casual","True","False","average","True","False","True","1","True","True","False","True","False","free","Madison","False","False","False","False","False","False","False","False","True","False","False","False","False","False","False","False","False","False","False","False",18,18,18,18,18,18,18,0.666666666666667,"Jwz8PVY1teREUDLfzKVAKw"
"405",5,3,"casual","True","True","average","True","False","True","2","True","False","False","False","False","paid","Madison","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False",13.7625524769102,10.8095518867925,10.8703533026114,11.0355122324159,11.7995444191344,12.2494266055046,11.3210930442638,1,"Y2TCGnkXJ1BmxMKLR1r8Jw"
"406",18,3.5,"casual","False","False","average","False","False","True","1","True","False","False","True","False","no","Madison","False","False","False","False","False","False","False","False","False","False","False","False","False","False","True","False","False","False","False","False",15,15,15,15,15,15.5,14,0.666666666666667,"CYKvEc30_ujFBfgoSIawUw"
"407",64,3.5,"casual","True","True","average","True","True","True","2","False","False","False","False","True","free","Monona","False","False","False","True","False","False","False","False","True","False","False","False","False","False","False","False","False","False","False","True",13.7625524769102,10.8095518867925,5,5,5,5,4,0.703125,"jxMIcr8wRj6CNlVQVDGHGQ"
"408",86,4,"casual","False","False","loud","False","False","True","1","True","True","False","False","False","free","Madison","True","True","False","False","False","False","True","False","False","False","False","False","False","False","True","False","False","False","False","False",15,15,15,15,15.5,15.5,11.3210930442638,0.767441860465116,"Wc1TtSuRgHXW8CLR7Rs7TA"
"409",38,3,"casual","True","True","quiet","True","True","True","2","True","False","False","False","True","free","Waunakee","False","False","False","True","False","False","False","False","True","False","False","False","False","False","False","False","False","False","False","True",4.5,4.5,4.5,4.5,5.5,5.5,5,0.789473684210526,"4ZalERS8GVHK_1ULa86rMQ"
"410",164,3,"casual","True","True","average","False","True","True","2","True","True","True","True","True","free","Madison","True","True","False","False","False","False","False","False","True","False","False","False","False","False","False","False","True","False","True","False",13.7625524769102,5,5,9.5,9.5,16.5,7,0.817073170731707,"HXkuFF_Rtg2g9rwcBdpB-g"
"411",76,2.5,"casual","True","True","average","True","True","True","2","True","True","True","False","True","free","Madison","False","True","False","False","False","False","False","False","True","False","False","False","False","False","False","False","True","False","False","False",10.5,10.5,10.5,10.5,11,11,10.5,0.473684210526316,"dazGlP4Rk4nxlyMtlvkpvA"
"412",27,2,"casual","True","True","loud","False","True","True","2","True","True","False","True","False","free","Monona","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False",15,15,15,15,15.5,6.5,18,0.592592592592593,"tReZFexwhjsbyKdIi80AGQ"
"413",9,3.5,"casual","False","True","average","False","False","False","3","False","False","False","False","False","free","Belleville","False","True","False","False","False","False","False","False","True","False","False","False","False","False","False","False","False","False","False","False",13.7625524769102,10.8095518867925,10.8703533026114,7,9,9,11.3210930442638,0.666666666666667,"UxhEJdt0iacusZP1gmNZAg"
"414",4,3,"casual","True","True","average","True","True","True","2","True","True","False","True","False","free","Madison","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False",3,3,3,3,10,12.2494266055046,11.3210930442638,0.75,"35f1ztouVmQYUqHpO7bHZw"
"415",380,3.5,"casual","True","True","average","True","True","True","2","True","True","True","True","True","no","Madison","False","True","False","True","False","False","False","False","True","False","False","False","False","False","False","False","True","False","True","False",24,4,4,4,5,5,4,0.860526315789474,"eab04KSBbf30FqB4cH8erQ"
"416",78,3,"casual","True","True","average","False","False","True","2","True","True","False","True","False","free","Madison","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","True",15.5,15.5,15.5,15.5,15.5,15.5,15.5,0.628205128205128,"8iRfD5IizYki0F8QlAlL2g"
"417",537,4,"casual","False","True","average","False","True","True","3","False","True","False","True","False","no","Madison","False","True","False","False","False","False","False","False","True","False","False","False","False","False","False","True","False","False","True","False",8,8,8,8,8,8,8,0.869646182495345,"ewEDv_q-K0fV0FepkHB8sA"
"418",32,2.5,"casual","True","True","very_loud","True","False","True","1","True","True","False","True","False","free","Madison","False","False","False","False","False","False","False","False","True","False","False","False","None","False","True","False","False","False","False","None",7,7,7,7,10.5,10.5,11.3210930442638,0.34375,"8R2Gm4lsS90JG9jIYHlfeg"
"419",18,4.5,"casual","True","True","loud","False","False","True","1","True","False","False","False","False","free","Madison","False","False","False","True","False","False","False","False","False","False","False","False","False","False","True","False","False","False","False","False",15,15,15,15,15,14.5,14.5,0.833333333333333,"YHCseOJ93wJh0gBcii_2qA"
"420",293,4,"casual","True","True","average","False","False","True","2","False","True","False","False","False","free","Madison","True","False","False","False","False","False","False","False","True","False","False","False","False","False","False","False","True","False","True","False",11,11,11,11,11,11,10,0.832764505119454,"2qjvYspb3bEmCaw1vmSk0g"
"421",167,3.5,"casual","True","True","average","True","True","True","2","True","True","False","True","False","no","Middleton","False","False","False","True","False","False","False","True","True","False","False","False","False","False","False","False","False","False","True","True",5,5,5,5,11,11,10,0.748502994011976,"jYB3FHXjS491zFlCoLZ91Q"
"422",189,3.5,"casual","True","True","average","True","True","True","2","True","True","True","False","True","no","Madison","False","False","False","True","False","False","False","True","True","False","False","False","False","False","False","False","False","False","True","True",11,11,11,11,11,11,11,0.650793650793651,"8cjXEmuqgCbIRudb2D52qw"
"423",207,3.5,"casual","True","True","average","True","False","True","2","True","True","False","False","True","free","Madison","False","True","False","True","False","False","False","True","True","False","False","False","False","False","False","False","False","False","True","True",13.7625524769102,13,13,13,14,17,16,0.869565217391304,"YgBQEX8dB27FdYj7PaPhPw"
"424",14,3.5,"casual","True","True","average","True","True","True","2","True","True","False","True","False","free","Fitchburg","False","False","False","False","False","False","False","False","True","False","False","False","False","False","False","False","False","False","False","False",15,15,15,15,15.5,15.5,16,0.642857142857143,"oIVc4K0jQNRtBKbIQmEqcQ"
"425",15,4.5,"casual","True","False","average","True","False","True","2","True","True","False","True","False","free","Marshall","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False",13,13,13,13,16,16,15,0.933333333333333,"H0m5s5V1kie0JMm5Y9s4nQ"
"426",332,4,"casual","True","True","average","True","True","True","2","True","True","True","False","False","free","Madison","False","True","False","False","False","True","True","True","True","False","False","False","True","False","False","False","True","False","True","True",24,11,11,15,15,16,16,0.846385542168675,"cTPdZ9Va0HCLESf5gNnXwA"
"427",121,4,"casual","True","False","average","False","False","True","1","True","True","False","True","False","free","Madison","False","True","False","True","False","False","True","True","True","False","False","False","False","False","None","False","False","False","False","True",15,11,9,9,15.5,15.5,15,0.84297520661157,"VgGO13Fx7dQj4zg3IuVDLw"
"428",43,2.5,"casual","True","True","average","True","True","True","2","True","True","False","False","True","free","Waunakee","False","False","False","True","False","False","False","True","False","False","False","False","False","False","False","False","False","False","False","True",10.5,10.5,10.5,10.5,11.5,11.5,12,0.604651162790698,"u8CFMZ9rCMDvKGDyqt6MEQ"
"429",197,3.5,"casual","True","True","average","False","True","True","2","True","True","True","False","True","free","Madison","False","False","False","True","False","False","False","True","True","True","False","False","False","False","False","False","True","False","True","True",13,10,10,10,12,17,12,0.847715736040609,"DIUK7_PjGCOMcpS2fBiALg"
"430",17,4.5,"casual","True","True","average","True","False","True","2","True","False","False","False","False","free","Mount Horeb","False","True","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False",24,11,11,11,12,12,10,0.882352941176471,"6JJzka348lI4VH4_I3NnAA"
"431",44,3,"casual","True","True","average","True","True","True","2","True","True","True","False","True","free","Middleton","False","False","False","True","False","False","False","False","False","False","False","False","False","False","False","False","False","False","True","False",11,11,11,11,11,11,5,0.75,"bhM8_lovbEHjX5FK6Zfenw"
"432",25,3.5,"casual","True","True","average","True","False","True","2","True","False","False","True","False","free","Sun Prairie","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False",9,13,13,13,15,15,13,0.8,"HgEZ3gD2duSFfLJEqeM0HA"
"433",130,3.5,"casual","True","True","average","True","False","True","2","True","True","True","True","True","free","Madison","False","True","False","False","False","False","False","True","True","False","False","False","False","False","False","False","False","False","False","True",4,4,4,4,4.5,4.5,11.3210930442638,0.753846153846154,"Hty6oLQ1_FSRW5XgZtWrXw"
"434",45,4,"casual","True","True","average","False","False","True","1","True","True","False","False","False","free","Madison","False","False","False","True","False","False","False","True","False","False","False","False","False","False","True","False","False","False","False","False",15,15,15,15,15.5,16.5,7,1,"B5EZlEDH6AVDk8tQGHAGqg"
"435",48,3.5,"casual","True","True","average","False","False","True","1","True","True","False","False","False","free","Sun Prairie","False","True","False","False","False","False","False","False","True","False","False","False","False","False","False","False","False","False","False","True",15,15,15,15,15.5,15.5,15,0.75,"wTRnf52iB-vAjwVZhRlGEQ"
"436",25,3,"casual","True","False","average","True","False","True","1","True","True","False","True","False","free","Sauk City","False","False","False","False","False","False","False","False","True","False","False","False","False","False","False","False","False","False","False","True",13.7625524769102,8,8,15,15,15,12,0.68,"efxnaXEAWCeB1S-fv_Ri0Q"
"437",63,2.5,"casual","True","True","average","True","True","True","2","True","True","False","True","False","no","Fitchburg","False","False","False","True","False","False","False","True","True","False","False","False","False","False","False","False","False","False","False","True",11,11,11,11,11.5,11,10,0.746031746031746,"0rrq-d9iNL2rrLET61v7jg"
"438",10,3.5,"casual","True","False","loud","True","False","True","1","True","True","False","True","False","no","Madison","False","False","False","False","False","False","False","False","True","False","False","False","False","False","False","False","False","False","False","False",11,11,11,11,14.5,14.5,14,0.7,"encgrnMKe8Z37FMlM_cezg"
"439",12,3,"casual","True","True","loud","False","False","True","2","True","False","False","False","False","free","Madison","False","True","False","True","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False",15,15,15,15,15,15,15,0.833333333333333,"lCWebOwMT2T5WKyA_xb8HA"
"440",70,4,"casual","True","True","average","True","False","True","2","True","True","None","True","False","free","Fitchburg","False","False","False","True","False","None","None","True","True","None","None","False","False","False","False","False","None","False","False","True",13,13,13,14,15,16.5,14.5,0.828571428571429,"BgIIbIvVRk9vG-jt8KAenw"
"441",10,3,"casual","True","True","loud","False","False","True","1","True","True","False","True","False","free","Madison","False","False","False","True","False","False","False","False","True","False","False","False","False","False","False","False","False","False","False","False",15,15,15,15,15.5,16.5,16,0.6,"gVTna38clthQRSd9doGYjg"
"442",402,4.5,"casual","False","True","average","False","True","True","3","False","True","False","False","False","free","Madison","False","True","False","False","False","True","False","False","True","False","False","False","False","False","False","False","False","False","True","False",24,5,5,5,5,5,4,0.937810945273632,"vR5Hppx__U_VXObK8VPLOw"
"443",280,4,"dressy","False","True","average","False","True","True","3","True","True","False","True","False","no","Madison","False","True","False","False","False","False","None","False","True","False","False","False","False","False","False","False","False","False","True","False",6,6,6,6,8,8,6,0.903571428571429,"d6VYQbeTZ_WdD8Uuhh35dg"
"444",179,4,"casual","True","True","average","True","True","True","2","True","True","True","False","True","free","Madison","False","False","False","True","False","False","False","False","True","False","False","False","False","False","False","False","False","False","False","True",13.7625524769102,4,4,4,4,10,4,0.865921787709497,"wEisic-u9Yj543iYzfpAhw"
"445",90,2.5,"casual","True","True","average","True","True","True","2","True","True","False","True","False","free","Madison","True","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","True","False",12,12,12,12,12,12,12,0.566666666666667,"Wf7AV7JbR52qABil0bU8NA"
"446",13,4,"casual","True","True","average","True","False","True","2","True","True","True","True","False","free","Verona","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False",11,11,11,1,1,1,10,0.846153846153846,"KZy6irQ5k_vNoVgi1FvHdw"
"447",3,5,"casual","False","True","average","True","True","True","2","True","False","False","True","False","free","Madison","False","False","False","True","False","False","False","False","True","False","False","False","False","False","False","False","False","False","False","True",13.7625524769102,9,9,9,9.5,9.5,2.5,1,"07pQy9z_UNDihUdwrJfjyQ"
"448",94,4.5,"casual","True","True","average","True","False","False","1","False","True","False","False","False","free","Stoughton","False","True","False","False","False","False","False","True","False","False","True","False","False","False","False","False","False","False","False","True",15,15,15,15,15,15,9,0.872340425531915,"tCdku8Xrba2xTlN1_TIBWA"
"449",126,4,"casual","True","True","average","True","True","True","2","False","True","False","False","True","no","Middleton","False","True","False","True","False","False","False","True","True","False","False","False","False","False","False","False","False","False","True","True",24,10,10,10,11,11,10,0.888888888888889,"oJQTaE-0pyDly6z0T05wxA"
"450",43,4,"casual","True","True","average","False","True","True","2","False","True","False","True","False","no","Madison","False","True","False","False","False","None","None","True","None","None","None","False","False","False","False","False","False","False","True","False",4,4,4,4,5,5,11.3210930442638,0.86046511627907,"ecXP80GWT6zZ2qqZHpUCtQ"
"451",4,4,"casual","True","False","quiet","True","False","True","1","True","True","False","False","False","free","Madison","False","False","False","True","False","False","False","False","True","False","False","None","None","None","False","None","None","None","None","None",15,15,15,15,15.5,15.5,15,0.75,"5wxhPPPQFPjO3HjNG61-4w"
"452",62,3,"casual","True","True","average","True","False","True","2","True","True","False","False","False","free","Madison","False","False","False","True","False","False","False","True","True","False","False","False","False","False","False","False","False","False","False","True",24,11,11,11,12,12,11,0.758064516129032,"JDwEvZq0KCSwgEds3LxgMA"
"453",7,3.5,"casual","True","True","average","False","False","True","1","True","True","False","False","False","free","Madison","False","False","False","False","False","False","False","False","True","False","False","False","False","False","False","False","False","False","False","False",7.5,10.5,7.5,7.5,11,11,11,0.857142857142857,"LUnZLAYGsX8h_TJovpeTPg"
"454",14,4,"casual","True","False","very_loud","False","False","True","1","True","True","False","True","False","no","Verona","False","False","False","False","False","False","False","False","True","False","False","False","False","False","False","False","False","False","False","False",13.7625524769102,10.8095518867925,10.8703533026114,11.0355122324159,11.7995444191344,12.2494266055046,11.3210930442638,0.785714285714286,"bkbpfmmVYLhJlzuaqdWonw"
"455",79,3.5,"casual","True","True","quiet","False","True","True","3","True","True","False","True","True","free","Madison","False","False","False","True","False","False","False","False","True","False","False","False","False","False","False","False","False","False","False","False",24,4,4,4,5.5,5.5,4.5,0.822784810126582,"2vzUzl31fFLHKhM6px-rbg"
"456",109,4,"casual","True","True","average","True","False","True","1","True","True","True","True","False","free","Madison","True","True","False","True","True","False","False","True","True","False","False","False","False","False","False","False","False","False","False","True",24,5,12,12,12,12,12,0.844036697247706,"fqeHgAtcUxp2ocf_RLErkg"
"457",113,3.5,"casual","True","True","average","True","True","True","2","True","True","True","False","True","free","Madison","False","True","False","True","False","False","False","True","True","False","False","False","False","False","False","False","False","False","False","True",10.5,10.5,10.5,10.5,11,11,10.5,0.787610619469027,"2cetuQgbP1Bnzm-uMRlocQ"
"458",61,4,"casual","True","False","average","False","False","True","2","True","True","False","False","True","free","Madison","False","True","False","True","False","False","False","True","False","False","False","False","False","False","False","False","False","False","False","True",15,15,15,15,15.5,15.5,15,0.836065573770492,"wPRMHVXKndQZj2Or2mCz8A"
"459",98,4,"casual","True","True","average","True","True","True","2","True","False","True","True","True","no","Madison","False","True","False","False","False","True","None","None","True","None","None","False","False","None","False","None","True","False","None","True",24,10,10,14,15,15,10,0.887755102040816,"OQzCZQl9BLU6d1HBxbCHCQ"
"460",216,3.5,"casual","False","True","average","True","True","True","3","False","True","False","False","False","no","Madison","False","True","False","True","False","False","False","False","True","False","False","False","False","False","False","False","False","False","True","False",5,5,5,5,5,5,5,0.759259259259259,"84WYW7OfV-IXUJk95EL5_Q"
"461",210,3.5,"casual","True","True","average","True","True","True","2","True","True","False","True","True","free","Madison","False","False","False","True","False","False","False","True","True","False","False","False","False","False","False","False","False","False","True","True",10.5,10.5,10.5,10.5,11,11,11,0.819047619047619,"iFlr0eG_qH-cgXFhji7gbQ"
"462",37,3,"casual","False","False","loud","False","False","True","1","True","True","False","False","False","no","Madison","False","False","False","False","False","False","False","False","False","False","False","False","False","False","True","False","False","False","False","False",11,11,11,11,11.5,14.5,6,0.486486486486487,"0vyh1UE4HH8ayZtXNxIfeQ"
"463",40,3.5,"casual","True","True","quiet","True","True","True","1","True","True","True","True","True","free","Madison","False","False","False","True","False","False","False","False","True","False","False","False","False","False","False","False","False","False","False","False",10,10,10,10,10,10,11.3210930442638,0.875,"CiNZmBtZRaRSXKjwun4R4A"
"464",21,3,"casual","True","True","average","True","False","True","1","True","True","False","True","False","paid","Mount Horeb","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False",13.7625524769102,10.8095518867925,10.8703533026114,11.0355122324159,11.7995444191344,12.2494266055046,11.3210930442638,0.904761904761905,"0jy1V32K1F_7bM8mu3nK5w"
"465",63,4.5,"casual","True","True","average","True","False","True","1","True","False","True","False","True","free","Middleton","False","False","False","True","False","False","False","True","True","False","False","False","False","False","False","False","False","False","False","False",24,12,12,12,12,12,11.3210930442638,0.920634920634921,"Uj77Cm-azkhW-F-vMIBbfg"
"466",92,4,"casual","True","True","average","True","False","True","2","True","True","False","True","False","no","Madison","False","True","False","False","False","False","False","False","True","False","False","False","True","False","False","False","True","False","True","False",9,10,10,10,10,10,10,0.75,"rlXgCJVxf5wP4sPhxH_2XQ"
