"","user_id","business_id","text","date","compliment_count","name","review_count","is.open","stars","attributes.RestaurantsAttire","attributes.RestaurantsTakeOut","attributes.BusinessAcceptsCreditCards","attributes.NoiseLevel","attributes.GoodForKids","attributes.RestaurantsReservations","attributes.RestaurantsGoodForGroups","attributes.RestaurantsPriceRange2","attributes.HasTV","attributes.Alcohol","attributes.BikeParking","attributes.RestaurantsDelivery","attributes.ByAppointmentOnly","attributes.OutdoorSeating","attributes.Caters","attributes.WheelchairAccessible","attributes.WiFi","attributes.BYOB","attributes.Corkage","attributes.RestaurantsTableService","attributes.BusinessAcceptsBitcoin","attributes.HappyHour","attributes.DogsAllowed","attributes.CoatCheck","attributes.Music","attributes.BestNights","attributes.BYOBCorkage","attributes.DriveThru","attributes.GoodForDancing","attributes.Smoking","attributes.AgesAllowed","attributes.DietaryRestrictions","attributes.RestaurantsCounterService","attributes.Open24Hours","hours.Monday","hours.Tuesday","hours.Wednesday","hours.Thursday","hours.Friday","hours.Saturday","hours.Sunday","categories","state","city","attributes.BusinessParking.garage","attributes.BusinessParking.street","attributes.BusinessParking.validated","attributes.BusinessParking.lot","attributes.BusinessParking.valet","attributes.GoodForMeal.dessert","attributes.GoodForMeal.latenight","attributes.GoodForMeal.lunch","attributes.GoodForMeal.dinner","attributes.GoodForMeal.brunch","attributes.GoodForMeal.breakfast","attributes.Ambience.touristy","attributes.Ambience.hipster","attributes.Ambience.romantic","attributes.Ambience.divey","attributes.Ambience.intimate","attributes.Ambience.trendy","attributes.Ambience.upscale","attributes.Ambience.classy","attributes.Ambience.casual"
"31","hxQIOhBmWtgGTydCl2xNtQ","-pV9kWNoA9vyHfM_auYecA","great for soccer watching too!","2014-03-30 14:43:11",0,"The Cooper's Tavern",426,1,4,"u'casual'","True","True","'loud'","False","False","True","2","True","u'full_bar'","True","False",NA,"True","False",NA,"'free'",NA,NA,NA,NA,NA,"False",NA,"{'dj': False, 'background_music': False, 'no_music': False, 'jukebox': False, 'live': False, 'video': False, 'karaoke': False}","{'monday': False, 'tuesday': False, 'friday': True, 'wednesday': True, 'thursday': False, 'sunday': False, 'saturday': True}",NA,NA,"False",NA,NA,NA,NA,NA,"0:0-0:0","11:0-2:0","11:0-2:0","11:0-2:0","11:0-2:0","9:0-2:0","9:0-2:0","Restaurants, American (New), Bars, Pubs, Nightlife","WI","Madison","False","True","False","False","False","False","False","True","True","False","False","False","False","False","False","False","False","False","True","True"
"32","aR7F6JaHjsYW_j5Biih0rQ","lSIvkjmaXyKgPEkWc7qS_g","vibe seems to be picking up.","2014-10-04 04:50:01",0,"Star Bar",34,1,3,NA,NA,"True","u'average'",NA,"False","True","2","True","u'full_bar'","True",NA,NA,"True",NA,NA,"'free'",NA,NA,NA,NA,"True",NA,"False","{'dj': False, 'background_music': False, 'no_music': False, 'jukebox': False, 'live': False, 'video': False, 'karaoke': False}","{'monday': False, 'tuesday': True, 'friday': False, 'wednesday': True, 'thursday': False, 'sunday': False, 'saturday': True}",NA,NA,"False","u'no'",NA,NA,NA,NA,"16:0-2:0","16:0-2:0","16:0-2:0","16:0-2:0","14:0-2:30","12:0-2:30","12:0-2:0","Bars, Nightlife","WI","Madison","True","False","False","False","False",NA,NA,NA,NA,NA,NA,"False","False","False","False","False","False","False","False","True"
"33","uf1UdKswKWOqFLUvRvvbzA","1Os0g2rh6I50ZIXEZSaNkA","salted caramel pecan shake; truffle fries or potato fries; mushroom and swiss melt!!! the ambience makes you feel like a boss here and yet the prices don not burn a hole in your pocket ;)","2012-10-14 23:06:15",0,"DLUX",464,1,4,"u'casual'","True","True","u'average'","False","False","True","2","True","u'full_bar'","True","True","False","True","True","True","u'free'",NA,NA,NA,NA,"True","False","False","{'dj': False, 'background_music': False, 'no_music': False, 'jukebox': False, 'live': False, 'video': False, 'karaoke': False}","{'monday': True, 'tuesday': False, 'friday': True, 'wednesday': False, 'thursday': False, 'sunday': False, 'saturday': True}",NA,"False","False","u'no'",NA,NA,NA,NA,"11:0-0:0","9:0-15:0","11:0-0:0","11:0-0:0","11:0-0:0","9:0-0:0","9:0-0:0","Restaurants, Cocktail Bars, American (New), Bars, Burgers, Nightlife, Breakfast & Brunch","WI","Madison","True","True","True","True","False","False","None","None","True","True","False","False","False","False","False","False","True","False","True","False"
"34","HNycc5PctOiR2PXb-TFCIQ","qkDlRkNfrXE_4t2vMrTo0A","if you have to choose red vs. white sangria...always pick the red!!","2014-06-05 00:13:11",0,"Paisan's",203,1,3,"'casual'","True","True","u'average'","True","False","True","2","True","'full_bar'","True","False",NA,"True","False",NA,"u'no'",NA,NA,NA,NA,"True",NA,NA,NA,NA,"'no'",NA,NA,NA,NA,NA,NA,NA,"11:0-22:0","11:0-22:0","11:0-22:0","11:0-22:0","11:0-23:0","11:0-23:0","11:0-22:0","Restaurants, Pizza, Italian","WI","Madison","True","True","True","False","False","False","False","False","True","False","False","False","False","None","False","None","False","None","None","True"
"35","k6wXoUxOm_qI-eP_123hZA","1Os0g2rh6I50ZIXEZSaNkA","back for the red velvet milkshake!!!!","2013-06-25 00:37:02",0,"DLUX",464,1,4,"u'casual'","True","True","u'average'","False","False","True","2","True","u'full_bar'","True","True","False","True","True","True","u'free'",NA,NA,NA,NA,"True","False","False","{'dj': False, 'background_music': False, 'no_music': False, 'jukebox': False, 'live': False, 'video': False, 'karaoke': False}","{'monday': True, 'tuesday': False, 'friday': True, 'wednesday': False, 'thursday': False, 'sunday': False, 'saturday': True}",NA,"False","False","u'no'",NA,NA,NA,NA,"11:0-0:0","9:0-15:0","11:0-0:0","11:0-0:0","11:0-0:0","9:0-0:0","9:0-0:0","Restaurants, Cocktail Bars, American (New), Bars, Burgers, Nightlife, Breakfast & Brunch","WI","Madison","True","True","True","True","False","False","None","None","True","True","False","False","False","False","False","False","True","False","True","False"
"36","cyxBBUudTpVwN-psQYT-Rg","d6VYQbeTZ_WdD8Uuhh35dg","very nice bar!","2011-10-15 22:30:45",0,"Tempest Oyster Bar",280,1,4,"u'dressy'","False","True","u'average'","False","True","True","3","True","u'full_bar'","True","False",NA,"True","False",NA,"u'no'",NA,NA,"True",NA,"True",NA,"True","{'dj': False, 'background_music': False, 'no_music': False, 'jukebox': False, 'live': False, 'video': False, 'karaoke': False}","{'monday': False, 'tuesday': False, 'friday': True, 'wednesday': False, 'thursday': True, 'sunday': False, 'saturday': True}",NA,NA,"False","u'no'",NA,NA,NA,NA,"16:0-22:0","16:0-22:0","16:0-22:0","16:0-22:0","16:0-0:0","16:0-0:0","16:0-22:0","Steakhouses, Restaurants, Bars, Seafood, Nightlife","WI","Madison","False","True","False","False","False","False","None","False","True","False","False","False","False","False","False","False","False","False","True","False"
"37","FFz787FJmBWxgsLDoYYcug","VeHqcEfR_-v2-bSvNYFgNA","like the hubbard, except with flavor and ambience.","2017-07-20 15:03:23",0,"Sofra Family Bistro",116,1,4,"u'casual'","True","True","u'average'","True","True","True","2","False","u'full_bar'","True","False",NA,"True","True",NA,"'free'",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6:0-15:0","6:0-15:0","6:0-15:0","6:0-15:0","6:0-15:0","6:0-15:0","7:0-15:0","Breakfast & Brunch, Restaurants, Bistros","WI","Middleton","False","True","False","False","False","False","False","True","False","True","True","False","False","False","False","False","False","False","False","True"
"38","1C9GHl_InhJZQvhEAWDaww","1Os0g2rh6I50ZIXEZSaNkA","as of 2016, no more 2-for-1s!!!","2016-01-31 05:54:25",0,"DLUX",464,1,4,"u'casual'","True","True","u'average'","False","False","True","2","True","u'full_bar'","True","True","False","True","True","True","u'free'",NA,NA,NA,NA,"True","False","False","{'dj': False, 'background_music': False, 'no_music': False, 'jukebox': False, 'live': False, 'video': False, 'karaoke': False}","{'monday': True, 'tuesday': False, 'friday': True, 'wednesday': False, 'thursday': False, 'sunday': False, 'saturday': True}",NA,"False","False","u'no'",NA,NA,NA,NA,"11:0-0:0","9:0-15:0","11:0-0:0","11:0-0:0","11:0-0:0","9:0-0:0","9:0-0:0","Restaurants, Cocktail Bars, American (New), Bars, Burgers, Nightlife, Breakfast & Brunch","WI","Madison","True","True","True","True","False","False","None","None","True","True","False","False","False","False","False","False","True","False","True","False"
"39","tcWnoX_IfuDmlDl6o6y3_g","Fr3Dz0_fOSGBroXEUF9BiA","the prosciutto sandwich is quite good.","2012-04-05 00:02:20",0,"Madison's",145,1,3.5,"u'casual'","True","True","u'loud'","False",NA,"True","2","True","u'full_bar'","True","True",NA,"True","False",NA,"'free'",NA,NA,NA,NA,NA,NA,NA,"{'dj': False, 'background_music': False, 'no_music': False, 'jukebox': False, 'live': False, 'video': False, 'karaoke': False}","{'monday': False, 'tuesday': False, 'friday': True, 'wednesday': False, 'thursday': True, 'sunday': False, 'saturday': True}",NA,NA,NA,NA,NA,NA,NA,NA,NA,"16:0-2:0","16:0-2:0","16:0-2:0","16:0-2:30","10:0-2:30","10:0-15:0","Nightlife, Bars, American (New), Lounges, Restaurants, Dance Clubs, American (Traditional)","WI","Madison","False","True","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","True","True"
"40","VHoz-_mf_jFQCINNkBMKSw","84WYW7OfV-IXUJk95EL5_Q","getting me meat on!","2011-10-01 01:05:12",0,"Samba Brazilian Grill",216,1,3.5,"'casual'","False","True","u'average'","True","True","True","3","False","u'full_bar'","True","False",NA,"False","False",NA,"u'no'",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"17:0-22:0","17:0-22:0","17:0-22:0","17:0-22:0","17:0-22:0","17:0-22:0","16:0-21:0","Brazilian, Food, Restaurants","WI","Madison","False","True","False","True","False","False","False","False","True","False","False","False","False","False","False","False","False","False","True","False"
"41","HRNysSGlkeq-Fjud0k0Y4Q","ZliwQrjUnAosBLM8W_bsGQ","simply the best pizza in madison.","2016-09-05 17:33:34",0,"Grampa's Pizzeria",245,1,4.5,"u'casual'","True","True","u'average'","False","False","True","2","True","'full_bar'","True","False",NA,"False","False",NA,"u'no'",NA,NA,"True",NA,"True",NA,"False","{'dj': False, 'background_music': False, 'no_music': False, 'jukebox': False, 'live': False, 'video': False, 'karaoke': False}","{'monday': False, 'tuesday': False, 'friday': True, 'wednesday': False, 'thursday': False, 'sunday': False, 'saturday': False}",NA,NA,"False",NA,NA,NA,NA,NA,"17:0-22:0","17:0-22:0","17:0-22:0","17:0-22:0","17:0-23:0","17:0-23:0","17:0-21:0","Nightlife, Bars, Food, Restaurants, Pizza","WI","Madison","False","True","False","False","False","False","False","False","True","False","False","False","False","False","False","True","False","False","True","False"
"42","aR7F6JaHjsYW_j5Biih0rQ","yAkaDc6MWX3dy8bnEcCrRQ","you can order brown rice instead of the standard white rice - just do it!","2014-10-30 02:50:48",0,"Imperial Garden",108,1,3,"'casual'","True","True","'average'","True","True","True","2","False","u'full_bar'","True","False",NA,"False","True",NA,"'free'",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0:0-0:0","16:0-21:30","16:0-21:30","16:0-21:30","16:0-22:0","16:0-22:0","16:0-21:0","Chinese, Restaurants, Asian Fusion, Venues & Event Spaces, Event Planning & Services, Party & Event Planning","WI","Middleton","False","False","False","True","False","False","False","False","True","False","False","False","False","False","False","False","False","False","True","False"
"43","eqr0FFABkLb01LK04S4WMg","RJNAeNA-209sctUO0dmwuA","spicy burget was awesome! service first rate. atmosphere fun!","2014-10-19 00:14:33",0,"The Old Fashioned",1879,1,4,"'casual'","True","True","u'loud'","True","False","True","2","True","'full_bar'","True","True",NA,"True","False",NA,"'free'",NA,NA,"True",NA,"True","False","False","{'dj': False, 'background_music': False, 'no_music': False, 'jukebox': False, 'live': False, 'video': False, 'karaoke': False}","{'monday': True, 'tuesday': False, 'friday': True, 'wednesday': True, 'thursday': False, 'sunday': False, 'saturday': False}",NA,NA,"False",NA,NA,NA,NA,NA,"7:30-22:30","7:30-0:0","7:30-1:0","7:30-1:0","7:30-1:30","9:0-1:30","9:0-22:30","Breakfast & Brunch, Sandwiches, American (Traditional), Burgers, Food, German, American (New), Bars, Steakhouses, Nightlife, Beer Bar, Beer, Wine & Spirits, Salad, Restaurants","WI","Madison","True","True","False","True","False","False","None","True","True","None","None","False","False","False","False","False","False","False","False","True"
"44","aAkgdSmtodnACuCUPsjOBA","84WYW7OfV-IXUJk95EL5_Q","try the chocolate cake! this was great! yum.......","2014-06-19 02:12:26",0,"Samba Brazilian Grill",216,1,3.5,"'casual'","False","True","u'average'","True","True","True","3","False","u'full_bar'","True","False",NA,"False","False",NA,"u'no'",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"17:0-22:0","17:0-22:0","17:0-22:0","17:0-22:0","17:0-22:0","17:0-22:0","16:0-21:0","Brazilian, Food, Restaurants","WI","Madison","False","True","False","True","False","False","False","False","True","False","False","False","False","False","False","False","False","False","True","False"
"45","NJ5VVYloDi1t5NJXK5dm_g","6zZDTZ4ZZEYfN268iPz0uQ","perfect desert for two with jasmine tea. always fantastic at red.","2017-08-29 22:27:40",0,"RED",243,1,4.5,"'casual'","True","True","u'average'","False","True","True","2","False","u'full_bar'","True","False",NA,"True",NA,NA,"'free'",NA,NA,"True",NA,"True","False","True","{'dj': False, 'background_music': False, 'no_music': False, 'jukebox': False, 'live': False, 'video': False, 'karaoke': False}","{'monday': False, 'tuesday': False, 'friday': False, 'wednesday': False, 'thursday': False, 'sunday': False, 'saturday': False}",NA,"False","False","u'no'",NA,NA,NA,NA,"16:30-22:0","16:30-22:0","16:30-22:0","16:30-22:0","16:30-22:0","16:30-22:0","16:30-22:0","Bars, Restaurants, Nightlife, Cocktail Bars, Lounges, American (New), Food, Sushi Bars, Desserts","WI","Madison","False","True","False","False","False","False","False","True","True","False","False","False","False","True","False","False","True","True","True","False"
"46","uf1UdKswKWOqFLUvRvvbzA","G099MT9cwtwgdsR71JLp6w","everyday specials! don not miss out the burrata (overnight shipped from italy) and pinenut tart if it is on the specials!","2012-08-23 23:27:07",0,"Osteria Papavero",187,1,4,"u'casual'","True","True","u'average'","False","True","True","2","False","u'full_bar'","True","False",NA,"True","False","True","u'free'",NA,NA,"True","False","False","False",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"17:0-21:0","17:0-21:0","17:0-21:0","17:0-21:0","17:0-22:0","17:0-22:0",NA,"Restaurants, Italian","WI","Madison","False","True","False","False","False","None","False","True","True","False","False","False","False","True","False","True","False","False","True","False"
"47","Jnx8GE372nbzljZ5VqZcGA","6Z75MVEou08v513A8DUbpw","different cheesecake flavor every day!!!","2016-02-25 05:37:21",0,"The Side Door Grill and Tap",99,1,4,"u'casual'","True","True","'average'","False","False","True","2","True","'full_bar'","True","True",NA,"True","False","True","'free'",NA,NA,"True",NA,"True",NA,NA,"{'dj': False, 'background_music': False, 'no_music': False, 'jukebox': False, 'live': False, 'video': False, 'karaoke': False}","{'monday': False, 'tuesday': False, 'friday': True, 'wednesday': False, 'thursday': True, 'sunday': False, 'saturday': True}",NA,NA,NA,"u'outdoor'",NA,NA,NA,NA,"11:0-22:0","11:0-22:0","11:0-22:0","11:0-22:0","11:0-23:0","11:0-23:0","11:0-22:0","Bars, Nightlife, Burgers, American (Traditional), Restaurants, Pubs","WI","Madison","False","False","False","True","False","False","False","True","True","False","False","False","False","False","False","False","False","False","False","True"
"48","xHzZOs8vw7XczppeVWVigQ","XaVHqVByyKswE0wV-B0HRg","try the chimi acapulco!","2010-12-05 14:03:32",0,"El Rio Grande",78,1,4,"u'casual'","True","True","u'average'","True","True","True","2","True","u'full_bar'","False","True",NA,"False","True",NA,"u'no'",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11:0-21:0","11:0-21:0","11:0-21:0","11:0-22:0","11:0-22:0","11:0-20:0","Restaurants, Mexican","WI","Stoughton","False","False","False","True","False","False","False","True","True","False","False","False","False","False","False","False","False","False","False","True"
"49","uf1UdKswKWOqFLUvRvvbzA","eab04KSBbf30FqB4cH8erQ","love the pork buns and dumplings","2011-10-09 01:31:41",0,"Umami Ramen & Dumpling Bar",380,1,3.5,"u'casual'","True","True","u'average'","True","True","True","2","True","u'full_bar'","True","True",NA,"True","True","True","u'no'",NA,NA,"True","False","True","False",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0:0-0:0","17:0-21:0","17:0-21:0","17:0-21:0","17:0-22:0","17:0-22:0","17:0-21:0","Taiwanese, Restaurants, Japanese, Asian Fusion, Chinese","WI","Madison","False","True","False","True","False","False","False","False","True","False","False","False","False","False","False","False","True","False","True","False"
"50","PPWgWNotqVgDwTOySVX9dw","hoqk5SFvERVDJVXUaFLpLQ","order the cheese curds and a tipsy burger","2012-11-25 00:12:02",0,"The Tipsy Cow",438,1,4,"u'casual'","True","True","u'average'","False","False","True","2","True","u'full_bar'","True","False",NA,"True","False",NA,"u'free'",NA,NA,NA,NA,NA,"False",NA,"{'dj': False, 'background_music': False, 'no_music': False, 'jukebox': None, 'live': False, 'video': False, 'karaoke': False}","{'monday': True, 'tuesday': False, 'friday': True, 'wednesday': False, 'thursday': True, 'sunday': False, 'saturday': False}",NA,NA,"False",NA,NA,NA,NA,NA,"11:0-23:0","11:0-2:0","11:0-2:0","11:0-2:0","11:0-2:30","11:0-2:30",NA,"American (Traditional), Beer, Wine & Spirits, Bars, Restaurants, Nightlife, Local Flavor, Food","WI","Madison","True","True","False","False","False","False","None","True","True","False","False","False","False","False","False","False","False","False","False","True"
"51","JUT0U3HTSB3kz9Wh7N0GqA","MpWkXcBH1sSVcjReplDB3A","mad maiden shrub release party!","2014-10-01 23:02:24",0,"Old Sugar Distillery",96,1,4.5,NA,"False","True","u'average'",NA,NA,"True","2","False","u'full_bar'","True",NA,NA,"True","False","True",NA,NA,NA,NA,NA,"True",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"14:0-21:0","14:0-21:0","14:0-21:0","16:0-23:0","12:0-23:0","12:0-23:0","10:0-21:0","Distilleries, Bars, Food, Nightlife, Beer, Wine & Spirits","WI","Madison","False","True","False","False","False",NA,NA,NA,NA,NA,NA,"False","True","False","False","False","False","False","False","False"
"52","R-zH-BH_4Az7pPtlE31Z8Q","xI8GXDAdJcPX5dIP0acBvw","great squash and blue cheese salad!","2014-02-11 19:46:55",0,"Bassett Street Brunch Club",563,1,4,"u'casual'","True","True","u'average'","True","False","True","2","True","u'full_bar'","True","True","False","True","True","True","u'free'",NA,NA,"True",NA,"True","False",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7:0-22:0","7:0-22:0","7:0-22:0","7:0-22:0","7:0-0:0","8:0-0:0","8:0-22:0","American (Traditional), Food, Breakfast & Brunch, Donuts, Restaurants","WI","Madison","False","False","True","True","False","False","False","False","False","True","True","False","False","False","False","False","False","False","True","True"
"53","JsOZKgLrNq2XXPZu4Shesw","RJNAeNA-209sctUO0dmwuA","their beer selection is unreal. wow.","2012-12-20 01:30:47",0,"The Old Fashioned",1879,1,4,"'casual'","True","True","u'loud'","True","False","True","2","True","'full_bar'","True","True",NA,"True","False",NA,"'free'",NA,NA,"True",NA,"True","False","False","{'dj': False, 'background_music': False, 'no_music': False, 'jukebox': False, 'live': False, 'video': False, 'karaoke': False}","{'monday': True, 'tuesday': False, 'friday': True, 'wednesday': True, 'thursday': False, 'sunday': False, 'saturday': False}",NA,NA,"False",NA,NA,NA,NA,NA,"7:30-22:30","7:30-0:0","7:30-1:0","7:30-1:0","7:30-1:30","9:0-1:30","9:0-22:30","Breakfast & Brunch, Sandwiches, American (Traditional), Burgers, Food, German, American (New), Bars, Steakhouses, Nightlife, Beer Bar, Beer, Wine & Spirits, Salad, Restaurants","WI","Madison","True","True","False","True","False","False","None","True","True","None","None","False","False","False","False","False","False","False","False","True"
